111,1999,267,1215,1.294,.422,1.013,1.113
111,1999,267,1230,1.294,.422,1.013,1.113
111,1999,267,1245,1.294,.422,1.013,1.114
111,1999,267,1300,1.293,.421,1.014,1.113
111,1999,267,1315,1.294,.422,1.013,1.113
111,1999,267,1330,1.293,.421,1.014,1.113
111,1999,267,1345,1.293,.421,1.013,1.113
111,1999,267,1400,1.294,.422,1.013,1.113
111,1999,267,1415,1.293,.421,1.013,1.113
111,1999,267,1430,1.292,.42,1.013,1.113
111,1999,267,1445,1.293,.421,1.013,1.113
111,1999,267,1500,1.294,.422,1.013,1.113
111,1999,267,1515,1.294,.422,1.013,1.112
111,1999,267,1530,1.294,.422,1.013,1.113
111,1999,267,1545,1.294,.422,1.013,1.113
111,1999,267,1600,1.294,.422,1.012,1.113
111,1999,267,1615,1.294,.422,1.013,1.112
111,1999,267,1630,1.294,.422,1.012,1.112
111,1999,267,1645,1.294,.422,1.012,1.112
111,1999,267,1700,1.294,.422,1.012,1.111
111,1999,267,1715,1.294,.422,1.012,1.111
111,1999,267,1730,1.294,.422,1.011,1.111
111,1999,267,1745,1.294,.422,1.011,1.111
111,1999,267,1800,1.294,.422,1.011,1.111
111,1999,267,1815,1.295,.423,1.011,1.111
111,1999,267,1830,1.296,.424,1.011,1.111
111,1999,267,1845,1.296,.424,1.011,1.111
111,1999,267,1900,1.296,.424,1.011,1.111
111,1999,267,1915,1.297,.425,1.011,1.111
111,1999,267,1930,1.297,.425,1.011,1.111
111,1999,267,1945,1.297,.425,1.011,1.111
111,1999,267,2000,1.297,.425,1.011,1.111
111,1999,267,2015,1.297,.425,1.012,1.112
111,1999,267,2030,1.297,.425,1.011,1.111
111,1999,267,2045,1.297,.425,1.012,1.111
111,1999,267,2100,1.298,.425,1.012,1.111
111,1999,267,2115,1.298,.425,1.012,1.111
111,1999,267,2130,1.298,.425,1.011,1.111
111,1999,267,2145,1.298,.425,1.011,1.111
111,1999,267,2200,1.298,.425,1.011,1.111
111,1999,267,2215,1.298,.425,1.011,1.111
111,1999,267,2230,1.298,.425,1.011,1.111
111,1999,267,2245,1.299,.426,1.011,1.112
111,1999,267,2300,1.299,.426,1.011,1.112
111,1999,267,2315,1.299,.426,1.011,1.111
111,1999,267,2330,1.299,.426,1.011,1.111
111,1999,267,2345,1.299,.426,1.011,1.111
111,1999,268,0,1.299,.426,1.011,1.111
111,1999,268,15,1.299,.426,1.011,1.111
111,1999,268,30,1.298,.425,1.011,1.111
111,1999,268,45,1.299,.426,1.011,1.111
111,1999,268,100,1.299,.426,1.011,1.111
111,1999,268,115,1.299,.426,1.011,1.111
111,1999,268,130,1.299,.426,1.01,1.11
111,1999,268,145,1.299,.426,1.01,1.11
111,1999,268,200,1.299,.426,1.01,1.11
