111,1999,307,1330,1.31,.436,1.03,1.146
111,1999,307,1345,1.309,.435,1.03,1.146
111,1999,307,1400,1.308,.435,1.031,1.146
111,1999,307,1415,1.311,.437,1.03,1.146
111,1999,307,1430,1.31,.436,1.03,1.146
111,1999,307,1445,1.308,.435,1.031,1.146
111,1999,307,1500,1.308,.435,1.03,1.146
111,1999,307,1515,1.307,.434,1.03,1.146
111,1999,307,1530,1.308,.435,1.03,1.146
111,1999,307,1545,1.308,.435,1.03,1.146
111,1999,307,1600,1.309,.435,1.03,1.146
111,1999,307,1615,1.308,.435,1.03,1.146
111,1999,307,1630,1.309,.435,1.03,1.146
111,1999,307,1645,1.31,.436,1.03,1.146
111,1999,307,1700,1.31,.436,1.03,1.146
111,1999,307,1715,1.311,.437,1.03,1.146
111,1999,307,1730,1.311,.437,1.03,1.146
111,1999,307,1745,1.311,.437,1.03,1.146
111,1999,307,1800,1.311,.437,1.03,1.146
111,1999,307,1815,1.311,.438,1.03,1.146
111,1999,307,1830,1.311,.438,1.03,1.146
111,1999,307,1845,1.311,.438,1.03,1.146
111,1999,307,1900,1.311,.438,1.03,1.146
111,1999,307,1915,1.311,.438,1.03,1.147
111,1999,307,1930,1.311,.438,1.03,1.146
111,1999,307,1945,1.311,.438,1.031,1.146
111,1999,307,2000,1.311,.438,1.03,1.146
111,1999,307,2015,1.311,.438,1.03,1.146
111,1999,307,2030,1.311,.438,1.03,1.146
111,1999,307,2045,1.311,.438,1.03,1.146
111,1999,307,2100,1.311,.438,1.031,1.146
111,1999,307,2115,1.311,.438,1.03,1.146
111,1999,307,2130,1.311,.438,1.031,1.146
111,1999,307,2145,1.312,.439,1.031,1.146
111,1999,307,2200,1.313,.439,1.031,1.146
111,1999,307,2215,1.312,.439,1.031,1.147
111,1999,307,2230,1.312,.439,1.031,1.147
111,1999,307,2245,1.313,.439,1.031,1.147
111,1999,307,2300,1.313,.439,1.031,1.146
111,1999,307,2315,1.313,.439,1.031,1.146
111,1999,307,2330,1.313,.439,1.031,1.146
111,1999,307,2345,1.313,.439,1.031,1.146
111,1999,308,0,1.313,.439,1.031,1.146
111,1999,308,15,1.313,.439,1.031,1.146
111,1999,308,30,1.312,.439,1.031,1.146
111,1999,308,45,1.312,.439,1.031,1.146
111,1999,308,100,1.314,.44,1.031,1.146
111,1999,308,115,1.314,.44,1.03,1.146
111,1999,308,130,1.314,.44,1.03,1.146
111,1999,308,145,1.315,.441,1.03,1.147
111,1999,308,200,1.314,.44,1.03,1.146
111,1999,308,215,1.313,.439,1.03,1.146
111,1999,308,230,1.313,.439,1.03,1.146
111,1999,308,245,1.313,.439,1.03,1.146
111,1999,308,300,1.313,.439,1.03,1.146
111,1999,308,315,1.313,.439,1.03,1.146
111,1999,308,330,1.313,.439,1.03,1.146
111,1999,308,345,1.313,.439,1.03,1.145
111,1999,308,400,1.313,.439,1.029,1.145
111,1999,308,415,1.313,.439,1.029,1.145
111,1999,308,430,1.313,.439,1.029,1.145
111,1999,308,445,1.313,.439,1.029,1.145
111,1999,308,500,1.313,.439,1.029,1.145
111,1999,308,515,1.313,.439,1.029,1.145
111,1999,308,530,1.315,.441,1.029,1.145
111,1999,308,545,1.315,.441,1.029,1.145
111,1999,308,600,1.315,.441,1.029,1.145
111,1999,308,615,1.315,.441,1.029,1.145
111,1999,308,630,1.315,.441,1.029,1.145
111,1999,308,645,1.315,.441,1.029,1.145
111,1999,308,700,1.316,.442,1.029,1.145
111,1999,308,715,1.316,.442,1.029,1.145
111,1999,308,730,1.316,.442,1.028,1.145
111,1999,308,745,1.316,.442,1.028,1.145
111,1999,308,800,1.316,.442,1.028,1.145
111,1999,308,815,1.316,.442,1.028,1.145
111,1999,308,830,1.316,.442,1.028,1.144
111,1999,308,845,1.316,.442,1.028,1.144
111,1999,308,900,1.316,.442,1.029,1.145
111,1999,308,915,1.316,.442,1.028,1.145
111,1999,308,930,1.316,.442,1.028,1.145
111,1999,308,945,1.316,.442,1.028,1.144
111,1999,308,1000,1.316,.442,1.029,1.144
111,1999,308,1015,1.317,.442,1.029,1.145
111,1999,308,1030,1.315,.441,1.029,1.144
111,1999,308,1045,1.315,.441,1.029,1.144
111,1999,308,1100,1.314,.44,1.028,1.144
111,1999,308,1115,1.314,.44,1.028,1.144
111,1999,308,1130,1.313,.439,1.028,1.144
111,1999,308,1145,1.313,.439,1.028,1.144
111,1999,308,1200,1.313,.439,1.028,1.144
111,1999,308,1215,1.312,.439,1.028,1.144
111,1999,308,1230,1.312,.439,1.028,1.144
111,1999,308,1245,1.312,.439,1.028,1.144
111,1999,308,1300,1.313,.439,1.028,1.144
111,1999,308,1315,1.312,.439,1.027,1.143
111,1999,308,1330,1.311,.438,1.027,1.143
111,1999,308,1345,1.311,.437,1.027,1.143
111,1999,308,1400,1.311,.437,1.027,1.142
111,1999,308,1415,1.31,.436,1.027,1.142
111,1999,308,1430,1.309,.435,1.027,1.142
111,1999,308,1445,1.31,.436,1.027,1.142
111,1999,308,1500,1.311,.437,1.026,1.142
111,1999,308,1515,1.311,.437,1.026,1.142
111,1999,308,1530,1.311,.437,1.026,1.141
111,1999,308,1545,1.311,.437,1.026,1.141
111,1999,308,1600,1.311,.437,1.026,1.141
111,1999,308,1615,1.311,.437,1.025,1.141
111,1999,308,1630,1.311,.438,1.025,1.141
111,1999,308,1645,1.313,.439,1.025,1.14
111,1999,308,1700,1.313,.439,1.024,1.14
111,1999,308,1715,1.313,.439,1.024,1.14
111,1999,308,1730,1.315,.441,1.024,1.14
111,1999,308,1745,1.314,.44,1.024,1.14
111,1999,308,1800,1.315,.441,1.024,1.14
111,1999,308,1815,1.316,.442,1.024,1.14
111,1999,308,1830,1.318,.443,1.024,1.14
111,1999,308,1845,1.318,.443,1.023,1.14
111,1999,308,1900,1.318,.444,1.023,1.139
111,1999,308,1915,1.318,.443,1.023,1.139
111,1999,308,1930,1.319,.445,1.023,1.139
111,1999,308,1945,1.319,.445,1.023,1.139
111,1999,308,2000,1.318,.444,1.023,1.139
111,1999,308,2015,1.318,.443,1.023,1.139
111,1999,308,2030,1.318,.443,1.022,1.138
111,1999,308,2045,1.318,.443,1.023,1.138
111,1999,308,2100,1.318,.443,1.022,1.138
111,1999,308,2115,1.318,.443,1.022,1.138
111,1999,308,2130,1.318,.443,1.022,1.138
111,1999,308,2145,1.318,.444,1.022,1.138
111,1999,308,2200,1.318,.444,1.022,1.138
111,1999,308,2215,1.318,.443,1.022,1.138
111,1999,308,2230,1.318,.443,1.022,1.138
111,1999,308,2245,1.318,.444,1.022,1.137
111,1999,308,2300,1.318,.443,1.021,1.137
111,1999,308,2315,1.318,.443,1.021,1.137
111,1999,308,2330,1.318,.443,1.021,1.137
111,1999,308,2345,1.318,.443,1.021,1.137
111,1999,309,0,1.318,.443,1.021,1.137
111,1999,309,15,1.318,.443,1.02,1.136
111,1999,309,30,1.318,.444,1.02,1.136
111,1999,309,45,1.318,.444,1.02,1.136
111,1999,309,100,1.318,.444,1.019,1.135
111,1999,309,115,1.318,.444,1.019,1.135
111,1999,309,130,1.318,.444,1.019,1.134
111,1999,309,145,1.318,.444,1.019,1.135
111,1999,309,200,1.318,.444,1.019,1.134
111,1999,309,215,1.318,.444,1.018,1.134
111,1999,309,230,1.318,.444,1.018,1.134
111,1999,309,245,1.318,.444,1.018,1.133
111,1999,309,300,1.318,.444,1.017,1.133
111,1999,309,315,1.318,.444,1.017,1.133
111,1999,309,330,1.318,.444,1.017,1.133
111,1999,309,345,1.318,.444,1.017,1.133
111,1999,309,400,1.318,.444,1.016,1.132
111,1999,309,415,1.318,.444,1.016,1.132
111,1999,309,430,1.318,.444,1.016,1.132
111,1999,309,445,1.318,.444,1.015,1.132
111,1999,309,500,1.318,.444,1.015,1.131
111,1999,309,515,1.318,.444,1.015,1.131
111,1999,309,530,1.318,.444,1.014,1.131
111,1999,309,545,1.318,.444,1.014,1.13
111,1999,309,600,1.318,.444,1.014,1.13
111,1999,309,615,1.318,.444,1.014,1.13
111,1999,309,630,1.318,.444,1.014,1.13
111,1999,309,645,1.318,.444,1.014,1.129
111,1999,309,700,1.318,.444,1.013,1.13
111,1999,309,715,1.318,.444,1.013,1.129
111,1999,309,730,1.318,.444,1.013,1.129
111,1999,309,745,1.318,.444,1.013,1.129
111,1999,309,800,1.318,.444,1.013,1.128
111,1999,309,815,1.318,.444,1.013,1.129
111,1999,309,830,1.319,.445,1.012,1.128
111,1999,309,845,1.319,.445,1.012,1.128
111,1999,309,900,1.319,.445,1.012,1.128
111,1999,309,915,1.319,.445,1.012,1.128
111,1999,309,930,1.319,.445,1.012,1.128
111,1999,309,945,1.318,.444,1.011,1.128
111,1999,309,1000,1.318,.444,1.011,1.128
111,1999,309,1015,1.318,.444,1.011,1.127
111,1999,309,1030,1.318,.443,1.011,1.127
111,1999,309,1045,1.318,.444,1.011,1.126
111,1999,309,1100,1.317,.442,1.011,1.126
111,1999,309,1115,1.317,.442,1.01,1.126
111,1999,309,1130,1.316,.442,1.01,1.126
111,1999,309,1145,1.316,.442,1.01,1.126
111,1999,309,1200,1.316,.442,1.01,1.125
111,1999,309,1215,1.316,.442,1.01,1.125
111,1999,309,1230,1.315,.441,1.01,1.125
111,1999,309,1245,1.315,.441,1.009,1.124
111,1999,309,1300,1.315,.441,1.008,1.124
111,1999,309,1315,1.314,.44,1.008,1.124
111,1999,309,1330,1.313,.439,1.008,1.123
111,1999,309,1345,1.313,.439,1.007,1.122
111,1999,309,1400,1.313,.439,1.007,1.122
111,1999,309,1415,1.313,.439,1.006,1.122
111,1999,309,1430,1.313,.439,1.006,1.121
111,1999,309,1445,1.313,.439,1.006,1.121
111,1999,309,1500,1.313,.439,1.006,1.121
111,1999,309,1515,1.313,.439,1.006,1.121
111,1999,309,1530,1.313,.439,1.005,1.121
111,1999,309,1545,1.314,.44,1.005,1.121
111,1999,309,1600,1.313,.439,1.004,1.12
111,1999,309,1615,1.315,.441,1.004,1.12
111,1999,309,1630,1.315,.441,1.004,1.12
111,1999,309,1645,1.316,.442,1.004,1.119
111,1999,309,1700,1.314,.44,1.003,1.119
111,1999,309,1715,1.314,.44,1.003,1.12
111,1999,309,1730,1.315,.441,1.003,1.119
111,1999,309,1745,1.315,.441,1.003,1.118
111,1999,309,1800,1.315,.441,1.002,1.118
111,1999,309,1815,1.316,.442,1.001,1.117
111,1999,309,1830,1.316,.442,1.001,1.117
111,1999,309,1845,1.316,.442,1.001,1.117
111,1999,309,1900,1.316,.442,1.001,1.117
111,1999,309,1915,1.316,.442,1,1.116
111,1999,309,1930,1.316,.442,.999,1.116
111,1999,309,1945,1.317,.442,.999,1.115
111,1999,309,2000,1.317,.442,.999,1.115
111,1999,309,2015,1.317,.442,.999,1.115
111,1999,309,2030,1.318,.443,.998,1.115
111,1999,309,2045,1.318,.443,.998,1.114
111,1999,309,2100,1.318,.443,.998,1.114
111,1999,309,2115,1.316,.442,.997,1.113
111,1999,309,2130,1.316,.442,.997,1.113
111,1999,309,2145,1.316,.442,.996,1.112
111,1999,309,2200,1.316,.442,.996,1.112
111,1999,309,2215,1.316,.442,.996,1.112
111,1999,309,2230,1.316,.442,.996,1.112
111,1999,309,2245,1.316,.442,.996,1.112
111,1999,309,2300,1.316,.442,.996,1.112
111,1999,309,2315,1.316,.442,.995,1.112
111,1999,309,2330,1.316,.442,.995,1.111
111,1999,309,2345,1.318,.444,.995,1.111
111,1999,310,0,1.318,.444,.995,1.111
111,1999,310,15,1.318,.444,.995,1.11
111,1999,310,30,1.317,.442,.994,1.11
111,1999,310,45,1.317,.442,.994,1.11
111,1999,310,100,1.317,.442,.994,1.11
111,1999,310,115,1.317,.442,.994,1.11
111,1999,310,130,1.317,.442,.994,1.11
111,1999,310,145,1.318,.443,.994,1.11
111,1999,310,200,1.318,.443,.994,1.109
111,1999,310,215,1.318,.443,.994,1.109
111,1999,310,230,1.318,.443,.994,1.109
111,1999,310,245,1.318,.444,.994,1.11
111,1999,310,300,1.318,.444,.994,1.109
111,1999,310,315,1.318,.444,.994,1.11
111,1999,310,330,1.318,.444,.994,1.11
111,1999,310,345,1.318,.444,.994,1.109
111,1999,310,400,1.318,.444,.994,1.109
111,1999,310,415,1.318,.444,.993,1.109
111,1999,310,430,1.318,.443,.993,1.109
111,1999,310,445,1.318,.443,.993,1.109
111,1999,310,500,1.318,.444,.993,1.109
111,1999,310,515,1.318,.443,.993,1.109
111,1999,310,530,1.318,.443,.993,1.109
111,1999,310,545,1.318,.443,.993,1.109
111,1999,310,600,1.318,.443,.993,1.109
111,1999,310,615,1.318,.444,.993,1.109
111,1999,310,630,1.318,.444,.993,1.109
111,1999,310,645,1.318,.444,.992,1.109
111,1999,310,700,1.318,.444,.992,1.109
111,1999,310,715,1.318,.444,.992,1.109
111,1999,310,730,1.32,.446,.993,1.11
111,1999,310,745,1.32,.446,.993,1.11
111,1999,310,800,1.321,.446,.993,1.11
111,1999,310,815,1.32,.446,.993,1.11
111,1999,310,830,1.321,.446,.993,1.111
111,1999,310,845,1.321,.446,.993,1.111
111,1999,310,900,1.321,.446,.993,1.111
111,1999,310,915,1.32,.446,.993,1.111
111,1999,310,930,1.32,.446,.993,1.11
111,1999,310,945,1.321,.446,.992,1.11
111,1999,310,1000,1.321,.446,.992,1.11
111,1999,310,1015,1.322,.447,.992,1.11
111,1999,310,1030,1.323,.448,.992,1.111
111,1999,310,1045,1.325,.45,.992,1.111
111,1999,310,1100,1.324,.449,.992,1.112
111,1999,310,1115,1.324,.449,.992,1.113
111,1999,310,1130,1.324,.449,.993,1.113
111,1999,310,1145,1.324,.449,.993,1.114
111,1999,310,1200,1.323,.448,.993,1.114
111,1999,310,1215,1.323,.448,.993,1.114
111,1999,310,1230,1.321,.446,.993,1.114
111,1999,310,1245,1.32,.446,.994,1.114
111,1999,310,1300,1.32,.446,.994,1.114
111,1999,310,1315,1.319,.445,.994,1.114
111,1999,310,1330,1.319,.445,.995,1.114
111,1999,310,1345,1.319,.445,.995,1.115
111,1999,310,1400,1.32,.446,.995,1.115
111,1999,310,1415,1.32,.446,.995,1.115
111,1999,310,1430,1.321,.446,.995,1.116
111,1999,310,1445,1.321,.446,.996,1.116
111,1999,310,1500,1.321,.446,.996,1.116
111,1999,310,1515,1.322,.447,.996,1.117
111,1999,310,1530,1.322,.447,.996,1.117
111,1999,310,1545,1.322,.447,.997,1.117
111,1999,310,1600,1.322,.447,.997,1.117
111,1999,310,1615,1.322,.447,.997,1.118
111,1999,310,1630,1.322,.447,.998,1.118
111,1999,310,1645,1.321,.446,.998,1.118
111,1999,310,1700,1.322,.447,.998,1.118
111,1999,310,1715,1.322,.447,.999,1.119
111,1999,310,1730,1.321,.446,.999,1.119
111,1999,310,1745,1.322,.447,.999,1.12
111,1999,310,1800,1.322,.447,1,1.12
111,1999,310,1815,1.321,.446,1,1.121
111,1999,310,1830,1.324,.449,1.001,1.121
111,1999,310,1845,1.324,.449,1.001,1.122
111,1999,310,1900,1.324,.449,1.001,1.123
111,1999,310,1915,1.324,.449,1.002,1.124
111,1999,310,1930,1.324,.449,1.002,1.124
111,1999,310,1945,1.324,.449,1.003,1.125
111,1999,310,2000,1.324,.449,1.003,1.125
111,1999,310,2015,1.324,.449,1.003,1.125
111,1999,310,2030,1.323,.448,1.003,1.125
111,1999,310,2045,1.324,.449,1.004,1.126
111,1999,310,2100,1.324,.449,1.004,1.126
111,1999,310,2115,1.324,.449,1.004,1.126
111,1999,310,2130,1.324,.449,1.005,1.127
111,1999,310,2145,1.324,.449,1.005,1.127
111,1999,310,2200,1.324,.449,1.005,1.128
111,1999,310,2215,1.324,.449,1.006,1.128
111,1999,310,2230,1.324,.449,1.006,1.128
111,1999,310,2245,1.324,.449,1.007,1.128
111,1999,310,2300,1.324,.449,1.007,1.129
111,1999,310,2315,1.324,.449,1.007,1.129
111,1999,310,2330,1.323,.448,1.008,1.129
111,1999,310,2345,1.323,.448,1.008,1.129
111,1999,311,0,1.323,.448,1.008,1.129
111,1999,311,15,1.324,.449,1.008,1.13
111,1999,311,30,1.324,.449,1.009,1.13
111,1999,311,45,1.324,.449,1.009,1.13
111,1999,311,100,1.324,.449,1.009,1.13
111,1999,311,115,1.323,.448,1.01,1.13
111,1999,311,130,1.323,.448,1.01,1.131
111,1999,311,145,1.324,.449,1.01,1.131
111,1999,311,200,1.323,.448,1.011,1.132
111,1999,311,215,1.323,.448,1.011,1.132
111,1999,311,230,1.323,.448,1.011,1.132
111,1999,311,245,1.323,.448,1.011,1.132
111,1999,311,300,1.323,.448,1.012,1.132
111,1999,311,315,1.323,.448,1.012,1.133
111,1999,311,330,1.323,.448,1.012,1.133
111,1999,311,345,1.323,.448,1.012,1.133
111,1999,311,400,1.323,.448,1.013,1.133
111,1999,311,415,1.323,.448,1.013,1.133
111,1999,311,430,1.323,.448,1.013,1.134
111,1999,311,445,1.323,.448,1.013,1.134
111,1999,311,500,1.323,.448,1.014,1.134
111,1999,311,515,1.323,.448,1.014,1.134
111,1999,311,530,1.323,.448,1.014,1.134
111,1999,311,545,1.323,.448,1.014,1.134
111,1999,311,600,1.322,.447,1.015,1.135
111,1999,311,615,1.322,.447,1.015,1.135
111,1999,311,630,1.322,.447,1.016,1.136
111,1999,311,645,1.322,.447,1.016,1.136
111,1999,311,700,1.322,.447,1.016,1.136
111,1999,311,715,1.322,.447,1.016,1.136
111,1999,311,730,1.322,.447,1.017,1.137
111,1999,311,745,1.322,.447,1.017,1.137
111,1999,311,800,1.322,.447,1.017,1.137
111,1999,311,815,1.322,.447,1.017,1.137
111,1999,311,830,1.322,.447,1.017,1.137
111,1999,311,845,1.322,.447,1.018,1.138
111,1999,311,900,1.321,.446,1.018,1.138
111,1999,311,915,1.322,.447,1.018,1.138
111,1999,311,930,1.322,.447,1.019,1.138
111,1999,311,945,1.322,.447,1.019,1.139
111,1999,311,1000,1.321,.446,1.019,1.139
111,1999,311,1015,1.321,.446,1.019,1.139
111,1999,311,1030,1.321,.446,1.02,1.14
111,1999,311,1045,1.32,.446,1.02,1.14
111,1999,311,1100,1.32,.446,1.02,1.14
111,1999,311,1115,1.319,.445,1.021,1.14
